Module,SysCall Name,SysCall Number,Count
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,openat,56,1
/workspace/Python-3.10.0/Lib/socketserver.py,ppoll,73,1
<string>,close,57,1
/workspace/Python-3.10.0/Lib/socketserver.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/traceback.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/unitofwork.py,fchown,55,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,munmap,215,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,geteuid,175,1
/workspace/Python-3.10.0/Lib/http/server.py,epoll_pwait,22,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/bcrypt/__init__.py,munmap,215,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,fchown,55,1
/workspace/Python-3.10.0/Lib/selectors.py,epoll_create1,20,1
/workspace/Python-3.10.0/Lib/socket.py,getsockname,204,1
/workspace/Python-3.10.0/Lib/selectors.py,ppoll,73,1
<frozen importlib._bootstrap>,openat,56,1
/workspace/Python-3.10.0/Lib/socketserver.py,brk,214,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,getpid,172,1
/workspace/Python-3.10.0/Lib/http/server.py,getdents,61,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,mprotect,226,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/elements.py,mmap,222,1
/workspace/Python-3.10.0/Lib/http/server.py,rt_sigprocmask,135,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,mprotect,226,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,pwrite,68,1
/workspace/Python-3.10.0/Lib/http/server.py,lseek,62,1
<frozen importlib._bootstrap>,munmap,215,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/bcrypt/__init__.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/context.py,newfstat,80,1
/workspace/Python-3.10.0/Lib/socketserver.py,epoll_pwait,22,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,mmap,222,1
/workspace/Python-3.10.0/Lib/socketserver.py,shutdown,210,1
/workspace/Python-3.10.0/Lib/socketserver.py,read,63,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/bcrypt/__init__.py,mmap,222,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,pipe2,59,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,getdents,61,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,pwrite,68,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,getdents,61,1
/workspace/Python-3.10.0/Lib/http/server.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,read,63,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,epoll_create1,20,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,openat,56,1
/workspace/Python-3.10.0/Lib/http/server.py,sendto,206,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,lseek,62,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/bcrypt/__init__.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/tokenize.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,geteuid,175,1
